Proposal Data:  Lisle Preliminary Proposal V1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposal Date:,,,11/18/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tax Type:,,,Before Tax ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Owner Sector:,,,Commercial ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal Income Tax Rate:,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Income Tax Rate:,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Discount Rate:,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Escalation Rate:,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposal Summary Table,,,IRR - Term,LCOE PV Generation,Net Present Value,Payback Period,Total Payments,Total Incentives,Net Payments,Electric Bill Savings - Term,Upfront Payment ,,,,,,,,,,,,,,,,,,,,,,,,
Cash Purchase,,,0.158,0.0045,592952.7902,4.5731,917370.6,847247.2918,70123.3082,1584362.974,917370.6,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility 1 Data:  Lisle ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project Cost and Utility Data,,,,,Solar PV System Data,,,,,Energy Storage System Data,,,,,FacilityLocation,,,,,Rate Schedules ,,,,,,,,,,,,,,,
7/8/2021,9:45,93.32605,154.41252,0,0,-61.08647,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,10:00,93.34933,161.73863,0,0,-68.3893,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,10:15,93.3726,169.06475,0,0,-75.69215,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,10:30,93.39587,176.39086,0,0,-82.99499,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,10:45,93.45126,156.28551,0,0,-62.83425,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,11:00,93.50664,136.18016,0,0,-42.67352,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,11:15,93.56203,116.07482,0,0,-22.51279,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,11:30,93.61741,95.96947,0,0,-2.35206,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,11:45,92.00518,94.89991,0,0,-2.89473,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,12:00,90.39295,93.83035,0,0,-3.4374,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,12:15,88.78071,92.76079,0,0,-3.98008,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,12:30,87.16848,91.69123,0,0,-4.52275,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,12:45,88.84575,139.52188,0,0,-50.67613,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,13:00,90.52302,187.35254,0,0,-96.82952,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,13:15,92.20029,235.18319,0,0,-142.9829,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,13:30,93.87756,283.01384,0,0,-189.13628,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,13:45,93.9366,224.33018,0,0,-130.39358,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,14:00,93.99563,165.64651,0,0,-71.65088,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,14:15,94.05466,106.96285,0,0,-12.90819,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,14:30,94.1137,48.27918,0,0,45.83452,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,14:45,95.10873,46.52073,0,0,48.588,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,15:00,96.10377,44.76229,0,0,51.34148,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,15:15,97.09881,43.00384,0,0,54.09497,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,15:30,98.09385,41.24539,0,0,56.84846,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,15:45,99.19846,45.52708,0,0,53.67138,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,16:00,100.30306,49.80878,0,0,50.49428,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,16:15,101.40767,54.09047,0,0,47.3172,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,16:30,102.51228,58.37216,0,0,44.14012,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,16:45,88.52511,49.84946,0,0,38.67565,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,17:00,74.53795,41.32675,0,0,33.2112,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,17:15,60.55078,32.80405,0,0,27.74673,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,17:30,46.56362,24.28134,0,0,22.28228,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,17:45,42.70913,21.70843,0,0,21.0007,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,18:00,38.85465,19.13552,0,0,19.71913,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,18:15,35.00016,16.56261,0,0,18.43755,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,18:30,31.14568,13.9897,0,0,17.15598,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,18:45,30.70418,12.04571,0,0,18.65847,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,19:00,30.26268,10.10173,0,0,20.16095,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,19:15,29.82118,8.15775,0,0,21.66343,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,19:30,29.37969,6.21377,0,0,23.16592,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,19:45,30.87129,4.66848,0,0,26.20281,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,20:00,32.36289,3.12319,0,0,29.2397,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,20:15,33.85449,1.5779,0,0,32.27659,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,20:30,35.3461,0.03261,0,0,35.31349,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,20:45,36.0919,0.02446,0,0,36.06744,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,21:00,36.8377,0.0163,0,0,36.8214,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,21:15,37.5835,0.00815,0,0,37.57535,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,21:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,21:45,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,22:00,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,22:15,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,22:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,22:45,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,23:00,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,23:15,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,23:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,23:45,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,0:00,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,0:15,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,0:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,0:45,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,1:00,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,1:15,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,1:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,1:45,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,2:00,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,2:15,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,2:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,2:45,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,3:00,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,3:15,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,3:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,3:45,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,4:00,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,4:15,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,4:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,4:45,37.2106,0.11278,0,0,37.09782,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,5:00,36.0919,0.22557,0,0,35.86633,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,5:15,34.9732,0.33835,0,0,34.63485,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,5:30,33.85449,0.45114,0,0,33.40335,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,5:45,35.49929,6.32134,0,0,29.17795,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,6:00,37.14408,12.19153,0,0,24.95255,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,6:15,38.78888,18.06173,0,0,20.72715,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,6:30,40.43367,23.93193,0,0,16.50174,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,6:45,45.8613,40.2404,0,0,5.6209,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,7:00,51.28893,56.54886,0,0,-5.25993,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,7:15,56.71655,72.85733,0,0,-16.14078,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,7:30,62.14418,89.1658,0,0,-27.02162,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,7:45,67.38901,106.23538,0,0,-38.84637,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,8:00,72.63383,123.30497,0,0,-50.67114,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,8:15,77.87865,140.37455,0,0,-62.4959,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,8:30,83.12348,157.44414,0,0,-74.32066,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,8:45,86.32056,164.68958,0,0,-78.36902,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,9:00,89.51763,171.93502,0,0,-82.41739,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,9:15,92.71471,179.18046,0,0,-86.46575,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,9:30,95.91179,186.42591,0,0,-90.51412,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,9:45,95.69241,190.41893,0,0,-94.72652,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,10:00,95.47303,194.41196,0,0,-98.93893,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,10:15,95.25365,198.40499,0,0,-103.15134,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,10:30,95.03427,202.39802,0,0,-107.36375,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,10:45,95.04262,207.92834,0,0,-112.88572,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,11:00,95.05096,213.45867,0,0,-118.40771,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,11:15,95.05931,218.989,0,0,-123.92969,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,11:30,95.06765,224.51933,0,0,-129.45168,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,11:45,93.4521,181.30007,0,0,-87.84797,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,12:00,91.83655,138.08081,0,0,-46.24426,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,12:15,90.221,94.86155,0,0,-4.64055,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,12:30,88.60545,51.64229,0,0,36.96316,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,12:45,90.45072,53.23323,0,0,37.21749,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,13:00,92.29598,54.82418,0,0,37.4718,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,13:15,94.14125,56.41512,0,0,37.72613,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,13:30,95.98651,58.00607,0,0,37.98044,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,13:45,96.40995,66.35918,0,0,30.05077,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,14:00,96.83339,74.71229,0,0,22.1211,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,14:15,97.25683,83.0654,0,0,14.19143,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,14:30,97.68026,91.41852,0,0,6.26174,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,14:45,98.01212,79.07986,0,0,18.93226,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,15:00,98.34397,66.7412,0,0,31.60277,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,15:15,98.67582,54.40254,0,0,44.27328,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,15:30,99.00767,42.06389,0,0,56.94378,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,15:45,99.08976,50.47972,0,0,48.61004,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,16:00,99.17184,58.89555,0,0,40.27629,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,16:15,99.25392,67.31138,0,0,31.94254,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,16:30,99.336,75.72721,0,0,23.60879,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,16:45,86.02939,77.4759,0,0,8.55349,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,17:00,72.72277,79.22459,0,0,-6.50182,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,17:15,59.41616,80.97327,0,0,-21.55711,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,17:30,46.10954,82.72196,0,0,-36.61242,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,17:45,42.45708,65.55961,0,0,-23.10253,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,18:00,38.80462,48.39726,0,0,-9.59264,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,18:15,35.15216,31.23491,0,0,3.91725,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,18:30,31.4997,14.07256,0,0,17.42714,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,18:45,30.9697,12.44467,0,0,18.52503,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,19:00,30.4397,10.81677,0,0,19.62293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,19:15,29.90969,9.18887,0,0,20.72082,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,19:30,29.37969,7.56098,0,0,21.81871,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,19:45,30.87129,5.67889,0,0,25.1924,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,20:00,32.36289,3.79679,0,0,28.5661,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,20:15,33.85449,1.9147,0,0,31.93979,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,20:30,35.3461,0.03261,0,0,35.31349,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,20:45,36.0919,0.02446,0,0,36.06744,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,21:00,36.8377,0.0163,0,0,36.8214,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,21:15,37.5835,0.00815,0,0,37.57535,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,21:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,21:45,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,22:00,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,22:15,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,22:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,22:45,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,23:00,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,23:15,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,23:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,23:45,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,0:00,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,0:15,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,0:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,0:45,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,1:00,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,1:15,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,1:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,1:45,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,2:00,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,2:15,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,2:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,2:45,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,3:00,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,3:15,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,3:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,3:45,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,4:00,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,4:15,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,4:30,38.3293,0,0,0,38.3293,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,4:45,37.2106,0.0081,0,0,37.2025,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,5:00,36.0919,0.01619,0,0,36.07571,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,5:15,34.9732,0.02429,0,0,34.94891,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,5:30,33.85449,0.03238,0,0,33.82211,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,5:45,32.73579,1.76182,0,0,30.97397,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,6:00,31.61709,3.49126,0,0,28.12583,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,6:15,30.49839,5.2207,0,0,25.27769,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,6:30,29.37969,6.95014,0,0,22.42955,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,6:45,32.14318,15.51173,0,0,16.63145,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,7:00,34.90668,24.07331,0,0,10.83337,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,7:15,37.67018,32.63489,0,0,5.03529,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,7:30,40.43367,41.19648,0,0,-0.76281,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,7:45,40.73975,44.97195,0,0,-4.2322,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,8:00,41.04583,48.74742,0,0,-7.70159,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,8:15,41.35191,52.5229,0,0,-11.17099,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,8:30,41.65799,56.29837,0,0,-14.64038,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,8:45,44.1918,97.33487,0,0,-53.14307,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,9:00,46.7256,138.37137,0,0,-91.64577,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,9:15,49.25941,179.40786,0,0,-130.14845,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,9:30,51.79322,220.44436,0,0,-168.65114,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,9:45,51.84948,182.60543,0,0,-130.75595,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,10:00,51.90574,144.76649,0,0,-92.86075,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,10:15,51.96199,106.92756,0,0,-54.96557,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,10:30,52.01825,69.08863,0,0,-17.07038,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,10:45,52.16932,97.20595,0,0,-45.03663,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,11:00,52.32039,125.32328,0,0,-73.00289,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,11:15,52.47145,153.44061,0,0,-100.96916,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,11:30,52.62252,181.55794,0,0,-128.93542,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,11:45,50.53951,209.2719,0,0,-158.73239,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,12:00,48.45651,236.98586,0,0,-188.52935,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,12:15,46.3735,264.69982,0,0,-218.32632,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,12:30,44.2905,292.41378,0,0,-248.12328,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,12:45,44.81698,296.34006,0,0,-251.52308,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,13:00,45.34347,300.26634,0,0,-254.92287,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,13:15,45.86995,304.19263,0,0,-258.32268,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,13:30,46.39643,308.11891,0,0,-261.72248,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,13:45,46.66975,274.00026,0,0,-227.33051,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,14:00,46.94307,239.88162,0,0,-192.93855,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,14:15,47.21639,205.76297,0,0,-158.54658,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,14:30,47.48971,171.64433,0,0,-124.15462,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,14:45,47.61519,183.97458,0,0,-136.35939,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,15:00,47.74067,196.30484,0,0,-148.56417,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,15:15,47.86614,208.63509,0,0,-160.76895,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,15:30,47.99162,220.96534,0,0,-172.97372,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,15:45,43.95435,189.59893,0,0,-145.64458,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,16:00,39.91707,158.23252,0,0,-118.31545,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,16:15,35.8798,126.8661,0,0,-90.9863,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
