hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
107,2008-01-05 10:00:00,62.0,0.0,62.0,0.98,8.8,0.0,22.205275,158.10901,58.569912,0.0,,62.0,0.0,60.367477,0.09419193,0.0,59.560547,0.0018198307,0.0,57.015114,0.0005798578,55.875378,55.87536,80496.586,1.9689181,73210.42,79331.26,76237.7,0.0,0.0,76206.65,680.9504,0.0,0.0,0.0,0.0,76206.65,680.9504,74682.516,74309.1015625
108,2008-01-05 11:00:00,71.0,0.0,71.0,1.31,9.51,0.0,25.003582,172.90475,55.078506,0.0,,71.0,0.0,69.29288,0.10786495,0.0,68.36664,0.0020839998,0.0,65.444855,0.00066403067,64.13661,64.136444,92398.29,2.3962414,84928.7,91884.74,88148.36,0.0,0.0,88107.26,683.15656,0.0,0.0,0.0,0.0,88107.26,683.15656,86345.11,85913.3828125
109,2008-01-05 12:00:00,71.0,0.0,71.0,1.63,9.51,0.0,24.903238,188.17305,55.210964,0.0,,71.0,0.0,69.296295,0.10786495,0.0,68.37001,0.0020839998,0.0,65.44809,0.00066403067,64.13978,64.13991,92403.06,2.7163002,84933.36,91793.31,88115.266,0.0,0.0,88073.98,682.3203,0.0,0.0,0.0,0.0,88073.98,682.3203,86312.49,85880.9296875
110,2008-01-05 13:00:00,62.0,0.0,62.0,1.75,9.51,0.0,21.917484,202.90454,58.94271,0.0,,62.0,0.0,60.378075,0.09419193,0.0,59.571003,0.0018198307,0.0,57.02512,0.0005798578,55.885185,55.885105,80510.375,2.6964934,73224.13,79157.01,75955.516,0.0,0.0,75924.49,678.8372,0.0,0.0,0.0,0.0,75924.49,678.8372,74406.01,74033.9765625
111,2008-01-05 14:00:00,271.0,450.0,144.0,1.86,8.15,0.0,16.408506,216.35254,65.657425,0.0,,271.0,185.31438,162.50401,0.4117099,156.30113,160.33183,0.007954421,145.15642,153.47974,0.0025345397,292.66592,292.67163,421638.78,7.254803,416882.06,442230.0,423440.84,0.0,0.0,422538.6,699.7506,0.0,0.0,0.0,0.0,422538.6,699.7506,414087.8,412017.375
112,2008-01-05 15:00:00,101.0,216.0,67.0,1.98,8.15,0.0,8.911618,228.28374,74.54332,0.0,,101.0,58.4939,77.03494,0.1534417,39.590225,76.00522,0.002964563,34.142197,72.75699,0.000944607,104.76213,104.76568,150930.19,3.9111412,143145.83,153933.22,144928.16,0.0,0.0,144817.31,686.19275,0.0,0.0,0.0,0.0,144817.31,686.19275,141920.97,141211.359375
113,2008-01-05 16:00:00,2.0,91.0,0.0,1.65,8.15,0.0,-0.04341757,238.87593,84.90699,0.0,,2.0,2.0407538,0.0,0.0030384494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0
114,2008-01-05 17:00:00,0.0,0.0,0.0,1.33,8.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2008-01-05 18:00:00,0.0,0.0,0.0,1.0,8.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2008-01-05 19:00:00,0.0,0.0,0.0,1.19,8.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2008-01-05 20:00:00,0.0,0.0,0.0,1.39,7.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2008-01-05 21:00:00,0.0,0.0,0.0,1.58,7.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2008-01-05 22:00:00,0.0,0.0,0.0,1.78,7.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2008-01-05 23:00:00,0.0,0.0,0.0,1.98,7.89,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2008-01-06 00:00:00,0.0,0.0,0.0,2.18,7.89,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2008-01-06 01:00:00,0.0,0.0,0.0,2.46,7.89,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2008-01-06 02:00:00,0.0,0.0,0.0,2.74,7.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2008-01-06 03:00:00,0.0,0.0,0.0,3.02,7.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2008-01-06 04:00:00,0.0,0.0,0.0,2.95,7.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2008-01-06 05:00:00,0.0,0.0,0.0,2.89,8.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2008-01-06 06:00:00,0.0,0.0,0.0,2.82,8.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2008-01-06 07:00:00,3.0,0.0,3.0,3.47,8.62,0.0,0.61304057,121.71458,84.14259,0.0,,3.0,0.0,2.89437,0.0045576743,0.0,2.8556812,8.805633e-05,0.0,2.733638,2.8057635e-05,2.6789927,2.6790106,3859.4814,3.51795,1103.7896,1084.9823,1081.9364,0.0,0.0,1081.9127,349.76675,0.0,0.0,0.0,523.82385,558.0889,549.9999,546.9271,544.1925048828125
129,2008-01-06 08:00:00,37.0,0.0,37.0,4.12,9.36,0.0,9.502842,132.38185,73.84508,0.0,,37.0,0.0,36.078033,0.056211315,0.0,35.59578,0.0010860281,0.0,34.074524,0.00034604417,33.39337,33.393475,48108.203,4.6908307,41666.56,44738.4,43057.074,0.0,0.0,43046.54,658.91833,0.0,0.0,0.0,0.0,43046.54,658.91833,42185.61,41974.6796875
130,2008-01-06 09:00:00,62.0,0.0,62.0,4.77,9.36,0.0,16.904919,144.41203,65.0622,0.0,,62.0,0.0,60.714962,0.09419193,0.0,59.903385,0.0018198307,0.0,57.3433,0.0005798578,56.197002,56.196865,80959.984,5.730634,73665.79,78838.836,75766.09,0.0,0.0,75734.53,671.66486,0.0,0.0,0.0,0.0,75734.53,671.66486,74219.836,73848.7421875
131,2008-01-06 10:00:00,63.0,0.0,63.0,5.31,9.36,0.0,22.284313,157.96588,58.50115,0.0,,63.0,0.0,61.36748,0.09571116,0.0,60.547184,0.0018491829,0.0,57.959583,0.0005892103,56.80097,56.80056,81829.51,6.2809534,74520.234,79606.41,76232.62,0.0,0.0,76200.695,671.21716,0.0,0.0,0.0,0.0,76200.695,671.21716,74676.68,74303.296875
132,2008-01-06 11:00:00,71.0,0.0,71.0,5.84,7.47,0.0,25.108261,172.7794,54.976826,0.0,,71.0,0.0,69.29026,0.10786495,0.0,68.36406,0.0020839998,0.0,65.44238,0.00066403067,64.134186,64.13368,92393.14,7.0739613,84923.62,90465.25,86895.02,0.0,0.0,86853.64,671.9483,0.0,0.0,0.0,0.0,86853.64,671.9483,85116.57,84690.984375
133,2008-01-06 12:00:00,71.0,0.0,71.0,6.37,7.47,0.0,25.029968,188.07532,55.08161,0.0,,71.0,0.0,69.292885,0.10786495,0.0,68.36665,0.0020839998,0.0,65.44487,0.00066403067,64.13663,64.13633,92398.555,7.604012,84928.74,90309.805,86821.16,0.0,0.0,86779.516,669.91614,0.0,0.0,0.0,0.0,86779.516,669.91614,85043.92,84618.703125
134,2008-01-06 13:00:00,111.0,0.0,111.0,7.11,7.47,0.0,22.059807,202.83882,58.796013,0.0,,111.0,0.0,110.53414,0.16863394,0.0,109.05663,0.0032580842,0.0,104.39589,0.0010381325,102.30898,102.30961,147393.44,9.078484,139602.77,147593.1,141640.53,0.0,0.0,141532.72,678.2189,0.0,0.0,0.0,0.0,141532.72,678.2189,138702.08,138008.5625
135,2008-01-06 14:00:00,231.0,374.0,125.0,7.86,6.44,0.0,16.559631,216.3166,65.503365,0.0,,231.0,154.20981,139.3058,0.3509409,130.06636,137.44371,0.006780337,120.88542,131.56978,0.0021604379,247.40822,247.41135,356434.56,12.9430065,350673.0,365333.03,350342.53,0.0,0.0,349696.4,684.104,0.0,0.0,0.0,0.0,349696.4,684.104,342702.47,340988.96875
136,2008-01-06 15:00:00,134.0,396.0,71.0,8.6,6.44,0.0,9.066368,228.2719,74.388405,0.0,,134.0,107.59232,83.76788,0.2035761,72.88705,82.64816,0.0039331825,62.989403,79.116035,0.001253241,139.26456,139.27524,200645.5,11.461376,193064.44,202347.66,190135.1,0.0,0.0,189935.86,671.24225,0.0,0.0,0.0,0.0,189935.86,671.24225,186137.14,185206.453125
137,2008-01-06 16:00:00,3.0,98.0,0.0,8.8,6.44,0.0,0.11182585,238.8824,84.754456,0.0,,3.0,3.1525578,0.0,0.0045576743,0.06738479,0.0,8.805633e-05,0.0339012,0.0,2.8057635e-05,0.033250675,0.03314873,47.711304,8.800681,7.909984,7.8064575,7.117082,0.0,0.0,7.116498,153.0899,0.0,0.0,0.0,7.116498,0.0,550.0,0.0,0.0
138,2008-01-06 17:00:00,0.0,0.0,0.0,9.0,9.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2008-01-06 18:00:00,0.0,0.0,0.0,9.2,9.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2008-01-06 19:00:00,0.0,0.0,0.0,8.97,9.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2008-01-06 20:00:00,0.0,0.0,0.0,8.73,3.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2008-01-06 21:00:00,0.0,0.0,0.0,8.5,3.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2008-01-06 22:00:00,0.0,0.0,0.0,8.19,3.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2008-01-06 23:00:00,0.0,0.0,0.0,7.88,3.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2008-01-07 00:00:00,0.0,0.0,0.0,7.57,3.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2008-01-07 01:00:00,0.0,0.0,0.0,7.46,3.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2008-01-07 02:00:00,0.0,0.0,0.0,7.35,4.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2008-01-07 03:00:00,0.0,0.0,0.0,7.25,4.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2008-01-07 04:00:00,0.0,0.0,0.0,7.47,4.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2008-01-07 05:00:00,0.0,0.0,0.0,7.7,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2008-01-07 06:00:00,0.0,0.0,0.0,7.92,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2008-01-07 07:00:00,11.0,88.0,7.0,8.52,5.1,0.0,0.63264,121.55756,84.14652,0.0,,11.0,4.6889596,7.453448,0.016711472,0.1442196,7.353818,0.0003228732,0.08072422,7.0395384,0.000102877995,6.977958,6.977873,10052.658,8.676302,6044.366,6256.7144,6047.84,0.0,0.0,6047.5703,580.40594,0.0,0.0,0.0,64.61166,5982.9585,595.897,5863.2993,5833.98291015625
153,2008-01-07 08:00:00,126.0,290.0,78.0,9.11,8.33,0.0,9.540935,132.22594,73.82786,0.0,,126.0,80.657524,91.26865,0.19142231,54.407555,90.04866,0.0036983658,47.36082,86.20026,0.0011784206,130.891,130.88995,188566.61,11.495602,180907.95,189614.58,176872.17,0.0,0.0,176698.03,666.32745,0.0,0.0,0.0,184.09254,176513.94,667.7127,172983.66,172118.734375
154,2008-01-07 09:00:00,210.0,332.0,113.0,9.71,8.33,0.0,16.965693,144.2589,65.01813,0.0,,210.0,140.39168,125.59615,0.3190372,118.427216,123.91731,0.006163943,110.327934,118.62147,0.0019640345,224.37233,224.37021,323238.22,13.799374,316999.44,329378.25,315568.94,0.0,0.0,315039.3,680.88324,0.0,0.0,0.0,0.0,315039.3,680.88324,308738.5,307194.8125
155,2008-01-07 10:00:00,220.0,130.0,171.0,11.12,8.33,0.0,22.370699,157.82185,58.42519,0.0,,220.0,67.41231,184.44438,0.33422944,56.86557,181.97891,0.0064574643,54.278717,174.20169,0.0020575598,223.91283,223.91086,322576.94,15.201002,316328.44,327150.12,314717.4,0.0,0.0,314184.25,676.912,0.0,0.0,0.0,0.0,314184.25,676.912,307900.56,306361.0625
156,2008-01-07 11:00:00,71.0,0.0,71.0,12.54,9.11,0.0,25.220293,172.65477,54.86783,0.0,,71.0,0.0,69.28757,0.10786495,0.0,68.3614,0.0020839998,0.0,65.43984,0.00066403067,64.1317,64.131355,92390.34,13.653375,84920.91,88451.125,85100.125,0.0,0.0,85058.336,654.9733,0.0,0.0,0.0,0.0,85058.336,654.9733,83357.164,82940.3828125
157,2008-01-07 12:00:00,71.0,0.0,71.0,13.95,9.11,0.0,25.163738,187.98004,54.94532,0.0,,71.0,0.0,69.28945,0.10786495,0.0,68.36326,0.0020839998,0.0,65.44163,0.00066403067,64.133446,64.13336,92393.48,15.063409,84923.94,88019.37,84545.87,0.0,0.0,84504.305,651.7006,0.0,0.0,0.0,0.0,84504.305,651.7006,82814.22,82400.1484375
158,2008-01-07 13:00:00,245.0,200.0,170.0,14.67,9.11,0.0,22.208565,202.77708,58.6432,0.0,,245.0,103.2529,183.36742,0.37221006,87.10458,180.91635,0.007191267,83.09026,173.18454,0.0022913734,251.15155,251.14893,361822.25,19.030157,356140.28,363542.4,348978.66,0.0,0.0,348310.53,669.9059,0.0,0.0,0.0,0.0,348310.53,669.9059,341344.3,339637.59375
159,2008-01-07 14:00:00,206.0,319.0,114.0,15.4,8.68,0.0,16.716429,216.28574,65.34423,0.0,,206.0,133.43028,126.764496,0.3129603,112.562355,125.07004,0.0060465345,104.69915,119.72493,0.0019266242,219.93748,219.931,316842.22,19.321707,310515.06,316693.12,304444.56,0.0,0.0,303930.78,667.02625,0.0,0.0,0.0,0.0,303930.78,667.02625,297852.16,296362.90625
160,2008-01-07 15:00:00,137.0,338.0,83.0,16.12,8.68,0.0,9.226009,228.2658,74.22941,0.0,,137.0,91.539505,96.36765,0.20813379,62.042767,95.079506,0.004021239,53.731018,91.016106,0.0012812987,141.85344,141.86089,204371.25,18.649597,196813.47,201274.03,189866.5,0.0,0.0,189657.9,654.2428,0.0,0.0,0.0,0.0,189657.9,654.2428,185864.75,184935.421875
161,2008-01-07 16:00:00,4.0,100.0,0.0,15.57,8.68,0.0,0.271268,238.8951,84.5987,0.0,,4.0,4.3278575,0.0,0.006076899,0.10115634,0.0,0.00011740844,0.052482415,0.0,3.741018e-05,0.05146943,0.0516467,74.35478,15.570921,16.274035,16.15109,13.966108,0.0,0.0,13.9658,224.75269,0.0,0.0,0.0,11.928956,2.0368445,554.8596,1.9961077,1.9861271381378174
162,2008-01-07 17:00:00,0.0,0.0,0.0,15.02,9.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2008-01-07 18:00:00,0.0,0.0,0.0,14.47,9.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2008-01-07 19:00:00,0.0,0.0,0.0,14.45,9.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2008-01-07 20:00:00,0.0,0.0,0.0,14.43,6.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2008-01-07 21:00:00,0.0,0.0,0.0,14.41,6.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2008-01-07 22:00:00,0.0,0.0,0.0,13.77,6.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2008-01-07 23:00:00,0.0,0.0,0.0,13.12,6.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2008-01-08 00:00:00,0.0,0.0,0.0,12.48,6.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2008-01-08 01:00:00,0.0,0.0,0.0,12.48,6.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2008-01-08 02:00:00,0.0,0.0,0.0,12.49,2.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2008-01-08 03:00:00,0.0,0.0,0.0,12.49,2.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2008-01-08 04:00:00,0.0,0.0,0.0,12.0,2.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2008-01-08 05:00:00,0.0,0.0,0.0,11.51,3.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2008-01-08 06:00:00,0.0,0.0,0.0,11.02,3.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2008-01-08 07:00:00,3.0,0.0,3.0,11.22,3.1,0.0,0.6586961,121.39679,84.14466,0.0,,3.0,0.0,2.8941193,0.0045576743,0.0,2.8554337,8.805633e-05,0.0,2.7334013,2.8057635e-05,2.6787608,2.678765,3859.1553,11.288413,1103.5765,1091.5697,1088.2673,0.0,0.0,1088.244,353.5665,0.0,0.0,0.0,637.06506,451.17892,549.99896,442.15533,439.9445495605469
177,2008-01-08 08:00:00,32.0,0.0,32.0,11.41,1.35,0.0,9.5858135,132.06697,73.80437,0.0,,32.0,0.0,30.918253,0.04861519,0.0,30.50497,0.0009392675,0.0,29.20128,0.00029928144,28.617548,28.617384,41227.566,12.231329,35058.12,36688.457,35385.66,0.0,0.0,35377.99,634.53467,0.0,0.0,0.0,0.0,35377.99,634.53467,34670.43,34497.078125
178,2008-01-08 09:00:00,129.0,40.0,117.0,11.61,1.35,0.0,17.033573,144.10365,64.967285,0.0,,129.0,17.33381,119.34239,0.19597998,14.621915,117.74714,0.003786422,13.625206,112.71499,0.0012064783,123.814575,123.81364,178372.53,15.163497,170654.78,176672.44,169642.11,0.0,0.0,169481.64,666.2462,0.0,0.0,0.0,0.0,169481.64,666.2462,166092.02,165261.546875
179,2008-01-08 10:00:00,266.0,257.0,168.0,11.51,1.35,0.0,22.464407,157.67697,58.34206,0.0,,266.0,134.60803,185.85942,0.40411377,113.54844,183.37505,0.0078076613,108.40857,175.53815,0.002487777,278.27023,278.2708,400891.66,19.496475,395807.62,403344.44,386829.6,0.0,0.0,386006.8,669.6243,0.0,0.0,0.0,0.0,386006.8,669.6243,378286.7,376395.25
180,2008-01-08 11:00:00,288.0,218.0,195.0,11.4,3.42,0.0,25.33963,172.53093,54.751564,0.0,,288.0,125.40782,210.14188,0.43753672,105.78761,207.33292,0.008453407,101.9119,198.47214,0.002693533,294.379,294.3771,424094.53,18.760805,419376.56,428414.78,410835.38,0.0,0.0,409916.9,672.71234,0.0,0.0,0.0,0.0,409916.9,672.71234,401718.56,399709.96875
181,2008-01-08 12:00:00,115.0,0.0,115.0,11.29,3.42,0.0,25.304487,187.88733,54.802147,0.0,,115.0,0.0,114.07453,0.17471084,0.0,112.5497,0.0033754925,0.0,107.73967,0.0010755426,105.58593,105.58606,152114.03,13.930146,144325.2,150085.55,144306.89,0.0,0.0,144190.73,665.9278,0.0,0.0,0.0,0.0,144190.73,665.9278,141306.92,140600.390625
182,2008-01-08 13:00:00,73.0,0.0,73.0,11.07,3.42,0.0,22.363682,202.71942,58.484352,0.0,,73.0,0.0,71.42794,0.110903405,0.0,70.47317,0.002142704,0.0,67.46136,0.00068273576,66.1128,66.11256,95245.25,12.723124,87739.33,91679.48,88245.85,0.0,0.0,88201.2,657.93005,0.0,0.0,0.0,0.0,88201.2,657.93005,86437.18,86004.9921875
183,2008-01-08 14:00:00,64.0,0.0,64.0,10.86,3.64,0.0,16.878805,216.26,65.18011,0.0,,64.0,0.0,62.76277,0.09723038,0.0,61.923824,0.001878535,0.0,59.27739,0.0005985629,58.09243,58.092407,83690.65,12.291663,76350.01,79907.12,76860.54,0.0,0.0,76826.56,655.7659,0.0,0.0,0.0,0.0,76826.56,655.7659,75290.03,74913.578125
184,2008-01-08 15:00:00,53.0,0.0,53.0,10.64,3.64,0.0,9.39044,228.2655,74.06644,0.0,,53.0,0.0,53.199253,0.08051891,0.0,52.48814,0.0015556618,0.0,50.244957,0.00049568486,49.240543,49.24047,70937.945,11.853511,63841.44,66923.23,64359.137,0.0,0.0,64334.99,652.01544,0.0,0.0,0.0,0.0,64334.99,652.01544,63048.29,62733.046875
185,2008-01-08 16:00:00,5.0,43.0,3.0,8.95,3.64,0.0,0.43480378,238.91402,84.439835,0.0,,5.0,2.2273788,3.181033,0.0075961235,0.06380899,3.1385121,0.00014676055,0.0340712,3.0043817,4.6762725e-05,2.9777296,2.9776897,4289.825,9.023384,1365.7009,1349.2047,1340.1824,0.0,0.0,1340.1536,396.44153,0.0,0.0,0.0,498.03986,842.1137,549.9992,825.2714,821.1450805664062
186,2008-01-08 17:00:00,0.0,0.0,0.0,7.27,7.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2008-01-08 18:00:00,0.0,0.0,0.0,5.58,7.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2008-01-08 19:00:00,0.0,0.0,0.0,4.38,7.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2008-01-08 20:00:00,0.0,0.0,0.0,3.19,11.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2008-01-08 21:00:00,0.0,0.0,0.0,2.0,11.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2008-01-08 22:00:00,0.0,0.0,0.0,1.3,11.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2008-01-08 23:00:00,0.0,0.0,0.0,0.59,10.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2008-01-09 00:00:00,0.0,0.0,0.0,-0.11,10.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2008-01-09 01:00:00,0.0,0.0,0.0,-0.54,10.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2008-01-09 02:00:00,0.0,0.0,0.0,-0.98,8.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2008-01-09 03:00:00,0.0,0.0,0.0,-1.42,8.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2008-01-09 04:00:00,0.0,0.0,0.0,-2.02,8.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2008-01-09 05:00:00,0.0,0.0,0.0,-2.61,6.17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2008-01-09 06:00:00,0.0,0.0,0.0,-3.2,6.17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2008-01-09 07:00:00,12.0,154.0,5.0,-2.7,6.17,0.0,0.6912287,121.23236,84.136986,0.0,,12.0,8.218993,5.5400767,0.018230697,0.2646578,5.466023,0.00035222532,0.14834742,5.232422,0.00011223054,5.273264,5.2723217,7595.5405,-2.5897892,3929.166,4030.0845,3843.2063,0.0,0.0,3843.0928,583.0441,0.0,0.0,0.0,31.4755,3811.6172,596.1488,3735.3848,3716.7080078125
201,2008-01-09 08:00:00,142.0,502.0,58.0,-2.2,4.94,0.0,9.637481,131.90504,73.7746,0.0,,142.0,140.19771,69.51656,0.2157299,94.64046,68.58734,0.0041679996,82.43713,65.65613,0.0013280613,145.13269,145.14818,209108.19,1.0852625,201598.58,218533.78,202071.47,0.0,0.0,201853.19,681.70087,0.0,0.0,0.0,7.7235136,201845.45,682.94714,197808.55,196819.5
202,2008-01-09 09:00:00,284.0,716.0,74.0,-1.69,4.94,0.0,17.108545,143.94637,64.90968,0.0,,284.0,302.702,89.14975,0.4314598,255.3439,87.95809,0.008335999,238.00308,84.19903,0.0026561227,315.76068,315.7607,454897.44,5.4568815,450675.1,480701.9,460098.1,0.0,0.0,459051.72,705.5348,0.0,0.0,0.0,0.0,459051.72,705.5348,449870.7,447621.34375
203,2008-01-09 10:00:00,390.0,800.0,84.0,-0.4,4.94,0.0,22.565403,157.53137,58.251785,0.0,,390.0,419.5921,99.372925,0.59249765,353.94638,98.04461,0.011447323,338.0106,93.854485,0.0036474925,423.23135,423.226,609718.9,9.179235,608016.2,640543.6,612747.75,0.0,0.0,610860.7,699.74304,0.0,0.0,0.0,0.0,610860.7,699.74304,598643.5,595650.25
204,2008-01-09 11:00:00,445.0,834.0,88.0,0.9,4.94,0.0,25.466228,172.40799,54.628075,0.0,,445.0,480.62988,104.370255,0.676055,405.43472,102.97514,0.013061688,390.68768,98.574295,0.0041618827,479.48083,479.47556,690759.7,11.752379,690306.56,721161.7,690368.94,0.0,0.0,687938.0,693.61194,0.0,0.0,0.0,0.0,687938.0,693.61194,674179.25,670808.375
205,2008-01-09 12:00:00,424.0,763.0,97.0,2.2,4.94,0.0,25.45215,187.79724,54.65216,0.0,,424.0,440.20724,116.1404,0.6441513,371.36072,114.58796,0.012445294,357.83405,109.69082,0.003965479,458.17825,458.18234,660077.1,12.570432,659162.25,686857.0,657633.2,0.0,0.0,655407.94,691.01807,0.0,0.0,0.0,0.0,655407.94,691.01807,642299.75,639088.25
206,2008-01-09 13:00:00,389.0,800.0,83.0,2.82,4.94,0.0,22.525076,202.6659,58.319553,0.0,,389.0,419.5004,98.278595,0.5909784,353.89233,96.964905,0.011417971,337.89456,92.82092,0.00363814,422.10474,422.11334,608119.7,12.374052,606391.1,632336.56,604864.5,0.0,0.0,602979.56,691.17126,0.0,0.0,0.0,0.0,602979.56,691.17126,590920.0,587965.375
207,2008-01-09 14:00:00,284.0,714.0,75.0,3.44,2.31,0.0,17.046665,216.23944,65.0111,0.0,,284.0,301.17816,90.172035,0.4314598,254.0752,88.966705,0.008335999,236.7068,85.16454,0.0026561227,315.43652,315.43686,454436.4,11.929979,450206.56,470362.0,450763.78,0.0,0.0,449711.4,689.68823,0.0,0.0,0.0,0.0,449711.4,689.68823,440717.2,438513.59375
208,2008-01-09 15:00:00,143.0,524.0,56.0,4.07,2.31,0.0,9.559559,228.27104,73.899605,0.0,,143.0,145.27937,67.46558,0.21724913,98.611244,66.563774,0.0041973516,85.76256,63.719044,0.0013374139,146.49329,146.49286,211042.23,8.012854,203543.39,215749.67,201267.8,0.0,0.0,201048.14,677.3678,0.0,0.0,0.0,-0.320362,201048.45,677.43207,197027.48,196042.34375
