Proposal Data:  Preliminary Proposal V2 - CA - Cash 
 
Proposal Date:,,,2021-10-14 
Tax Type:,,,Before Tax 
Owner Sector:,,,Commercial 
Federal Income Tax Rate:,,,0.21 
State Income Tax Rate:,,,0.08 
Discount Rate:,,,0.05 
Electricity Escalation Rate:,,,0.03 
 
Proposal Summary Table,,,"IRR - Term","LCOE PV Generation","Net Present Value","Payback Period","Total Payments","Total Incentives","Net Payments","Electric Bill Savings - Term","Upfront Payment" 
Cash Purchase,,,0.2457,0.0218,5968484.7995,3.768,2542125.6,1125399.0031,1416726.5969,15833210.038,2542125.6 
 
 
 
Facility 1 Data:  California 
 
Project Cost and Utility Data,,,,,Solar PV System Data,,,,,Energy Storage System Data,,,,,FacilityLocation,,,,,Rate Schedules 
8/3/2020,23:15,3206.01932,0,0,0,3206.01932,, 
8/3/2020,23:30,3206.01932,0,0,0,3206.01932,, 
8/3/2020,23:45,3206.01932,0,0,0,3206.01932,, 
8/4/2020,00:00,3206.01932,0,0,0,3206.01932,, 
8/4/2020,00:15,3206.01932,0,0,0,3206.01932,, 
8/4/2020,00:30,3206.01932,0,0,0,3206.01932,, 
8/4/2020,00:45,3206.01932,0,0,0,3206.01932,, 
8/4/2020,01:00,3206.01932,0,0,0,3206.01932,, 
8/4/2020,01:15,3206.01932,0,0,0,3206.01932,, 
8/4/2020,01:30,3206.01932,0,0,0,3206.01932,, 
8/4/2020,01:45,3206.01932,0,0,0,3206.01932,, 
8/4/2020,02:00,3206.01932,0,0,0,3206.01932,, 
8/4/2020,02:15,3206.01932,0,0,0,3206.01932,, 
8/4/2020,02:30,3206.01932,0,0,0,3206.01932,, 
8/4/2020,02:45,3206.01932,0,0,0,3206.01932,, 
8/4/2020,03:00,3206.01932,0,0,0,3206.01932,, 
8/4/2020,03:15,3206.01932,0,0,0,3206.01932,, 
8/4/2020,03:30,3206.01932,0,0,0,3206.01932,, 
8/4/2020,03:45,3206.01932,0,0,0,3206.01932,, 
8/4/2020,04:00,3206.01932,0,0,0,3206.01932,, 
8/4/2020,04:15,3206.01932,0,0,0,3206.01932,, 
8/4/2020,04:30,3206.01932,0,0,0,3206.01932,, 
8/4/2020,04:45,3206.01932,0,0,0,3206.01932,, 
8/4/2020,05:00,3206.01932,0,0,0,3206.01932,, 
8/4/2020,05:15,3206.01932,0,0,0,3206.01932,, 
8/4/2020,05:30,3206.01932,0,0,0,3206.01932,, 
8/4/2020,05:45,3180.26014,4.31777,0,0,3175.9423699999998,, 
8/4/2020,06:00,3154.50095,8.63555,0,0,3145.8654,, 
8/4/2020,06:15,3128.74177,12.95332,0,0,3115.78845,, 
8/4/2020,06:30,3102.98259,17.2711,0,0,3085.71149,, 
8/4/2020,06:45,3217.91956,45.93565,0,0,3171.98391,, 
8/4/2020,07:00,3332.85653,74.6002,0,0,3258.25633,, 
8/4/2020,07:15,3447.79351,103.26475,0,0,3344.52876,, 
8/4/2020,07:30,3562.73048,131.9293,0,0,3430.8011800000004,, 
8/4/2020,07:45,3680.6201,197.58996,0,0,3483.0301400000003,, 
8/4/2020,08:00,3798.50973,263.25062,0,0,3535.25911,, 
8/4/2020,08:15,3916.39935,328.91128,0,0,3587.4880700000003,, 
8/4/2020,08:30,4034.28898,394.57194,0,0,3639.71704,, 
8/4/2020,08:45,4108.80018,465.47141,0,0,3643.32877,, 
8/4/2020,09:00,4183.31139,536.37088,0,0,3646.94051,, 
8/4/2020,09:15,4299.26006,607.27034,0,0,3691.9897199999996,, 
8/4/2020,09:30,4403.30215,678.16981,0,0,3725.1323400000006,, 
8/4/2020,09:45,4413.40542,730.61355,0,0,3682.79187,, 
8/4/2020,10:00,4422.6441,783.05728,0,0,3639.5868200000004,, 
8/4/2020,10:15,4431.43848,835.50102,0,0,3595.9374599999996,, 
8/4/2020,10:30,4439.73772,887.94475,0,0,3551.79297,, 
8/4/2020,10:45,4446.74963,914.70856,0,0,3532.04107,, 
8/4/2020,11:00,4452.49356,941.47238,0,0,3511.0211799999997,, 
8/4/2020,11:15,4456.49725,968.23619,0,0,3488.2610600000003,, 
8/4/2020,11:30,4458.3937,995,0,0,3463.3936999999996,, 
8/4/2020,11:45,4415.78053,995,0,0,3420.78053,, 
8/4/2020,12:00,4369.83616,995,0,0,3374.83616,, 
8/4/2020,12:15,4320.28354,995,0,0,3325.2835400000004,, 
8/4/2020,12:30,4267.95666,995,0,0,3272.95666,, 
8/4/2020,12:45,4306.79801,995,0,0,3311.7980100000004,, 
8/4/2020,13:00,4345.63936,995,0,0,3350.63936,, 
8/4/2020,13:15,4070.25206,995,0,0,3075.25206,, 
8/4/2020,13:30,3908.94868,995,0,0,2913.94868,, 
8/4/2020,13:45,3778.68566,995,0,0,2783.68566,, 
8/4/2020,14:00,3695.66324,995,0,0,2700.66324,, 
8/4/2020,14:15,3643.71024,995,0,0,2648.71024,, 
8/4/2020,14:30,3611.51189,995,0,0,2616.51189,, 
8/4/2020,14:45,3590.93335,987.17752,0,0,2603.75583,, 
8/4/2020,15:00,3576.96084,979.35503,0,0,2597.60581,, 
8/4/2020,15:15,3565.98189,971.53255,0,0,2594.44934,, 
8/4/2020,15:30,3555.54859,963.71006,0,0,2591.83853,, 
8/4/2020,15:45,3542.75424,913.5345,0,0,2629.2197400000005,, 
8/4/2020,16:00,3528.39868,863.35894,0,0,2665.0397399999997,, 
8/4/2020,16:15,3512.09673,813.18338,0,0,2698.9133500000003,, 
8/4/2020,16:30,3493.52777,763.00781,0,0,2730.51996,, 
8/4/2020,16:45,3263.26664,696.78516,0,0,2566.48148,, 
8/4/2020,17:00,3164.86366,630.56252,0,0,2534.30114,, 
8/4/2020,17:15,3098.73507,564.33987,0,0,2534.3952,, 
8/4/2020,17:30,2967.54278,498.11722,0,0,2469.42556,, 
8/4/2020,17:45,2706.07129,425.53504,0,0,2280.53625,, 
8/4/2020,18:00,2398.7443,352.95286,0,0,2045.79144,, 
8/4/2020,18:15,2037.80097,280.37068,0,0,1757.43029,, 
8/4/2020,18:30,1614.65063,207.7885,0,0,1406.86213,, 
8/4/2020,18:45,1323.27146,158.85109,0,0,1164.4203699999998,, 
8/4/2020,19:00,1323.27146,109.91368,0,0,1213.3577799999998,, 
8/4/2020,19:15,2414.1483,60.97628,0,0,2353.17202,, 
8/4/2020,19:30,2870.92126,12.03887,0,0,2858.88239,, 
8/4/2020,19:45,3150.77963,9.02915,0,0,3141.75048,, 
8/4/2020,20:00,3327.78201,6.01943,0,0,3321.76258,, 
8/4/2020,20:15,3436.19553,3.00972,0,0,3433.18581,, 
8/4/2020,20:30,3494.06353,0,0,0,3494.06353,, 
8/4/2020,20:45,3481.07847,0,0,0,3481.07847,, 
8/4/2020,21:00,3436.28018,0,0,0,3436.28018,, 
8/4/2020,21:15,3368.02418,0,0,0,3368.02418,, 
8/4/2020,21:30,3286.28516,0,0,0,3286.28516,, 
8/4/2020,21:45,3202.43244,0,0,0,3202.43244,, 
8/4/2020,22:00,3129.43575,0,0,0,3129.43575,, 
8/4/2020,22:15,3082.81602,0,0,0,3082.81602,, 
8/4/2020,22:30,3087.8037,0,0,0,3087.8037,, 
8/4/2020,22:45,3206.01932,0,0,0,3206.01932,, 
8/4/2020,23:00,3206.01932,0,0,0,3206.01932,, 
8/4/2020,23:15,3206.01932,0,0,0,3206.01932,, 
8/4/2020,23:30,3206.01932,0,0,0,3206.01932,, 
8/4/2020,23:45,3206.01932,0,0,0,3206.01932,, 
8/5/2020,00:00,3206.01932,0,0,0,3206.01932,, 
8/5/2020,00:15,3206.01932,0,0,0,3206.01932,, 
8/5/2020,00:30,3206.01932,0,0,0,3206.01932,, 
8/5/2020,00:45,3206.01932,0,0,0,3206.01932,, 
8/5/2020,01:00,3206.01932,0,0,0,3206.01932,, 
8/5/2020,01:15,3206.01932,0,0,0,3206.01932,, 
8/5/2020,01:30,3206.01932,0,0,0,3206.01932,, 
8/5/2020,01:45,3206.01932,0,0,0,3206.01932,, 
8/5/2020,02:00,3206.01932,0,0,0,3206.01932,, 
8/5/2020,02:15,3206.01932,0,0,0,3206.01932,, 
8/5/2020,02:30,3206.01932,0,0,0,3206.01932,, 
8/5/2020,02:45,3206.01932,0,0,0,3206.01932,, 
8/5/2020,03:00,3206.01932,0,0,0,3206.01932,, 
8/5/2020,03:15,3206.01932,0,0,0,3206.01932,, 
8/5/2020,03:30,3206.01932,0,0,0,3206.01932,, 
8/5/2020,03:45,3206.01932,0,0,0,3206.01932,, 
8/5/2020,04:00,3206.01932,0,0,0,3206.01932,, 
8/5/2020,04:15,3206.01932,0,0,0,3206.01932,, 
8/5/2020,04:30,3206.01932,0,0,0,3206.01932,, 
8/5/2020,04:45,3206.01932,0,0,0,3206.01932,, 
8/5/2020,05:00,3206.01932,0,0,0,3206.01932,, 
8/5/2020,05:15,3206.01932,0,0,0,3206.01932,, 
8/5/2020,05:30,3206.01932,0,0,0,3206.01932,, 
8/5/2020,05:45,3180.26014,1.89218,0,0,3178.36796,, 
8/5/2020,06:00,3154.50095,3.78436,0,0,3150.71659,, 
8/5/2020,06:15,3128.74177,5.67654,0,0,3123.06523,, 
8/5/2020,06:30,3102.98259,7.56872,0,0,3095.41387,, 
8/5/2020,06:45,3217.91956,29.65704,0,0,3188.2625199999998,, 
8/5/2020,07:00,3332.85653,51.74536,0,0,3281.11117,, 
8/5/2020,07:15,3447.79351,73.83368,0,0,3373.95983,, 
8/5/2020,07:30,3562.73048,95.92201,0,0,3466.80847,, 
8/5/2020,07:45,3680.8488,166.22074,0,0,3514.62806,, 
8/5/2020,08:00,3798.96712,236.51947,0,0,3562.4476499999996,, 
8/5/2020,08:15,3917.08544,306.81821,0,0,3610.26723,, 
8/5/2020,08:30,4035.20375,377.11694,0,0,3658.0868100000002,, 
8/5/2020,08:45,4110.29803,450.33253,0,0,3659.9655,, 
8/5/2020,09:00,4185.39231,523.54813,0,0,3661.84418,, 
8/5/2020,09:15,4302.36654,596.76372,0,0,3705.60282,, 
8/5/2020,09:30,4407.22052,669.97931,0,0,3737.2412099999997,, 
8/5/2020,09:45,4417.64242,727.59258,0,0,3690.04984,, 
8/5/2020,10:00,4427.1723,785.20584,0,0,3641.96646,, 
8/5/2020,10:15,4436.23751,842.81911,0,0,3593.4184,, 
8/5/2020,10:30,4444.7928,900.43238,0,0,3544.36042,, 
8/5/2020,10:45,4452.22476,924.07428,0,0,3528.1504800000002,, 
8/5/2020,11:00,4458.38333,947.71619,0,0,3510.6671399999996,, 
8/5/2020,11:15,4462.8093,971.35809,0,0,3491.45121,, 
8/5/2020,11:30,4465.15008,995,0,0,3470.1500800000003,, 
8/5/2020,11:45,4422.21686,995,0,0,3427.2168600000005,, 
8/5/2020,12:00,4375.95782,995,0,0,3380.9578199999996,, 
8/5/2020,12:15,4326.06414,995,0,0,3331.0641400000004,, 
8/5/2020,12:30,4273.33377,995,0,0,3278.33377,, 
8/5/2020,12:45,4312.90208,995,0,0,3317.90208,, 
8/5/2020,13:00,4352.47038,995,0,0,3357.4703799999997,, 
8/5/2020,13:15,4080.65459,995,0,0,3085.65459,, 
8/5/2020,13:30,3921.26464,995,0,0,2926.26464,, 
8/5/2020,13:45,3795.17102,995,0,0,2800.17102,, 
8/5/2020,14:00,3716.13425,995,0,0,2721.13425,, 
8/5/2020,14:15,3668.02036,995,0,0,2673.02036,, 
8/5/2020,14:30,3639.56698,995,0,0,2644.56698,, 
8/5/2020,14:45,3618.87654,984.48728,0,0,2634.38926,, 
8/5/2020,15:00,3604.73201,973.97456,0,0,2630.75745,, 
8/5/2020,15:15,3593.58873,963.46184,0,0,2630.12689,, 
8/5/2020,15:30,3583.04738,952.94913,0,0,2630.09825,, 
8/5/2020,15:45,3570.37511,904.17664,0,0,2666.19847,, 
8/5/2020,16:00,3556.25084,855.40416,0,0,2700.84668,, 
8/5/2020,16:15,3540.30104,806.63167,0,0,2733.6693699999996,, 
8/5/2020,16:30,3522.21174,757.85919,0,0,2764.35255,, 
8/5/2020,16:45,3291.83538,695.71745,0,0,2596.11793,, 
8/5/2020,17:00,3196.47369,633.57572,0,0,2562.89797,, 
8/5/2020,17:15,3130.60645,571.43398,0,0,2559.1724700000004,, 
8/5/2020,17:30,2971.25894,509.29225,0,0,2461.96669,, 
8/5/2020,17:45,2709.44233,436.38105,0,0,2273.06128,, 
8/5/2020,18:00,2401.6013,363.46984,0,0,2038.1314599999998,, 
8/5/2020,18:15,2039.94641,290.55864,0,0,1749.38777,, 
8/5/2020,18:30,1615.85537,217.64744,0,0,1398.20793,, 
8/5/2020,18:45,1323.27146,166.13797,0,0,1157.13349,, 
8/5/2020,19:00,1323.27146,114.62851,0,0,1208.64295,, 
8/5/2020,19:15,2414.1483,63.11905,0,0,2351.02925,, 
8/5/2020,19:30,2870.92126,11.60958,0,0,2859.3116800000003,, 
8/5/2020,19:45,3150.77963,8.70719,0,0,3142.07244,, 
8/5/2020,20:00,3327.78201,5.80479,0,0,3321.9772199999998,, 
8/5/2020,20:15,3436.19553,2.9024,0,0,3433.29313,, 
8/5/2020,20:30,3494.06353,0,0,0,3494.06353,, 
8/5/2020,20:45,3481.07847,0,0,0,3481.07847,, 
8/5/2020,21:00,3436.28018,0,0,0,3436.28018,, 
8/5/2020,21:15,3368.02418,0,0,0,3368.02418,, 
8/5/2020,21:30,3286.28516,0,0,0,3286.28516,, 
8/5/2020,21:45,3202.43244,0,0,0,3202.43244,, 
8/5/2020,22:00,3129.43575,0,0,0,3129.43575,, 
8/5/2020,22:15,3082.81602,0,0,0,3082.81602,, 
8/5/2020,22:30,3087.8037,0,0,0,3087.8037,, 
8/5/2020,22:45,3206.01932,0,0,0,3206.01932,, 
8/5/2020,23:00,3206.01932,0,0,0,3206.01932,, 
8/5/2020,23:15,3206.01932,0,0,0,3206.01932,, 
8/5/2020,23:30,3206.01932,0,0,0,3206.01932,, 
8/5/2020,23:45,3206.01932,0,0,0,3206.01932,, 
8/6/2020,00:00,3206.01932,0,0,0,3206.01932,, 
8/6/2020,00:15,3206.01932,0,0,0,3206.01932,, 
8/6/2020,00:30,3206.01932,0,0,0,3206.01932,, 
8/6/2020,00:45,3206.01932,0,0,0,3206.01932,, 
8/6/2020,01:00,3206.01932,0,0,0,3206.01932,, 
8/6/2020,01:15,3206.01932,0,0,0,3206.01932,, 
8/6/2020,01:30,3206.01932,0,0,0,3206.01932,, 
8/6/2020,01:45,3206.01932,0,0,0,3206.01932,, 
8/6/2020,02:00,3206.01932,0,0,0,3206.01932,, 
8/6/2020,02:15,3206.01932,0,0,0,3206.01932,, 
8/6/2020,02:30,3206.01932,0,0,0,3206.01932,, 
8/6/2020,02:45,3206.01932,0,0,0,3206.01932,, 
8/6/2020,03:00,3206.01932,0,0,0,3206.01932,, 
8/6/2020,03:15,3206.01932,0,0,0,3206.01932,, 
8/6/2020,03:30,3206.01932,0,0,0,3206.01932,, 
8/6/2020,03:45,3206.01932,0,0,0,3206.01932,, 
8/6/2020,04:00,3206.01932,0,0,0,3206.01932,, 
8/6/2020,04:15,3206.01932,0,0,0,3206.01932,, 
8/6/2020,04:30,3206.01932,0,0,0,3206.01932,, 
8/6/2020,04:45,3206.01932,0,0,0,3206.01932,, 
8/6/2020,05:00,3206.01932,0,0,0,3206.01932,, 
8/6/2020,05:15,3206.01932,0,0,0,3206.01932,, 
8/6/2020,05:30,3206.01932,0,0,0,3206.01932,, 
8/6/2020,05:45,3180.26014,4.53389,0,0,3175.7262499999997,, 
8/6/2020,06:00,3154.50095,9.06778,0,0,3145.4331700000002,, 
8/6/2020,06:15,3128.74177,13.60167,0,0,3115.1401,, 
8/6/2020,06:30,3102.98259,18.13556,0,0,3084.84703,, 
8/6/2020,06:45,3217.91956,56.30303,0,0,3161.61653,, 
8/6/2020,07:00,3332.85653,94.4705,0,0,3238.38603,, 
8/6/2020,07:15,3447.79351,132.63797,0,0,3315.1555399999997,, 
8/6/2020,07:30,3562.73048,170.80544,0,0,3391.92504,, 
8/6/2020,07:45,3681.16473,234.66603,0,0,3446.4987,, 
8/6/2020,08:00,3799.59899,298.52663,0,0,3501.07236,, 
8/6/2020,08:15,3918.03324,362.38722,0,0,3555.64602,, 
8/6/2020,08:30,4036.46749,426.24781,0,0,3610.21968,, 
8/6/2020,08:45,4110.71863,489.93998,0,0,3620.77865,, 
8/6/2020,09:00,4184.96976,553.63216,0,0,3631.3376,, 
8/6/2020,09:15,4300.81669,617.32433,0,0,3683.4923599999997,, 
8/6/2020,09:30,4404.64141,681.0165,0,0,3723.6249100000005,, 
8/6/2020,09:45,4414.67077,733.64714,0,0,3681.0236299999997,, 
8/6/2020,10:00,4423.82737,786.27778,0,0,3637.54959,, 
8/6/2020,10:15,4432.53774,838.90842,0,0,3593.62932,, 
8/6/2020,10:30,4440.75351,891.53906,0,0,3549.2144499999995,, 
8/6/2020,10:45,4448.77759,917.4043,0,0,3531.3732899999995,, 
8/6/2020,11:00,4455.4972,943.26953,0,0,3512.2276699999998,, 
8/6/2020,11:15,4460.45643,969.13477,0,0,3491.32166,, 
8/6/2020,11:30,4463.31015,995,0,0,3468.3101500000002,, 
8/6/2020,11:45,4420.7575,995,0,0,3425.7574999999997,, 
8/6/2020,12:00,4374.88342,995,0,0,3379.88342,, 
8/6/2020,12:15,4325.39307,995,0,0,3330.39307,, 
8/6/2020,12:30,4273.09695,995,0,0,3278.09695,, 
8/6/2020,12:45,4311.46896,995,0,0,3316.46896,, 
8/6/2020,13:00,4349.84097,995,0,0,3354.84097,, 
8/6/2020,13:15,4074.1763,995,0,0,3079.1763,, 
8/6/2020,13:30,3912.57197,995,0,0,2917.57197,, 
8/6/2020,13:45,3781.56905,995,0,0,2786.56905,, 
8/6/2020,14:00,3697.71653,995,0,0,2702.71653,, 
8/6/2020,14:15,3644.88697,995,0,0,2649.88697,, 
8/6/2020,14:30,3611.78932,995,0,0,2616.78932,, 
8/6/2020,14:45,3590.95105,976.76678,0,0,2614.18427,, 
8/6/2020,15:00,3576.72129,958.53356,0,0,2618.18773,, 
8/6/2020,15:15,3565.48428,940.30034,0,0,2625.18394,, 
8/6/2020,15:30,3554.78901,922.06713,0,0,2632.72188,, 
8/6/2020,15:45,3541.92659,879.44325,0,0,2662.4833399999998,, 
8/6/2020,16:00,3527.49894,836.81938,0,0,2690.67956,, 
8/6/2020,16:15,3511.12066,794.1955,0,0,2716.92516,, 
8/6/2020,16:30,3492.47143,751.57163,0,0,2740.8998,, 
8/6/2020,16:45,3262.93324,687.92802,0,0,2575.00522,, 
8/6/2020,17:00,3164.70265,624.28441,0,0,2540.41824,, 
8/6/2020,17:15,3098.8846,560.6408,0,0,2538.2437999999997,, 
8/6/2020,17:30,2969.83358,496.99719,0,0,2472.83639,, 
8/6/2020,17:45,2708.14935,425.68475,0,0,2282.4646000000002,, 
8/6/2020,18:00,2400.50548,354.37231,0,0,2046.1331699999998,, 
8/6/2020,18:15,2039.12351,283.05988,0,0,1756.0636299999999,, 
8/6/2020,18:30,1615.39328,211.74744,0,0,1403.64584,, 
8/6/2020,18:45,1323.27146,161.3297,0,0,1161.94176,, 
8/6/2020,19:00,1323.27146,110.91196,0,0,1212.3595,, 
8/6/2020,19:15,2414.1483,60.49422,0,0,2353.65408,, 
8/6/2020,19:30,2870.92126,10.07648,0,0,2860.84478,, 
8/6/2020,19:45,3150.77963,7.55736,0,0,3143.22227,, 
8/6/2020,20:00,3327.78201,5.03824,0,0,3322.74377,, 
8/6/2020,20:15,3436.19553,2.51912,0,0,3433.67641,, 
8/6/2020,20:30,3494.06353,0,0,0,3494.06353,, 
8/6/2020,20:45,3481.07847,0,0,0,3481.07847,, 
8/6/2020,21:00,3436.28018,0,0,0,3436.28018,, 
8/6/2020,21:15,3368.02418,0,0,0,3368.02418,, 
8/6/2020,21:30,3286.28516,0,0,0,3286.28516,, 
8/6/2020,21:45,3202.43244,0,0,0,3202.43244,, 
8/6/2020,22:00,3129.43575,0,0,0,3129.43575,, 
8/6/2020,22:15,3082.81602,0,0,0,3082.81602,, 
8/6/2020,22:30,3087.8037,0,0,0,3087.8037,, 
8/6/2020,22:45,3206.01932,0,0,0,3206.01932,, 
8/6/2020,23:00,3206.01932,0,0,0,3206.01932,, 
8/6/2020,23:15,3206.01932,0,0,0,3206.01932,, 
8/6/2020,23:30,3206.01932,0,0,0,3206.01932,, 
8/6/2020,23:45,3206.01932,0,0,0,3206.01932,, 
8/7/2020,00:00,3206.01932,0,0,0,3206.01932,, 
8/7/2020,00:15,3206.01932,0,0,0,3206.01932,, 
8/7/2020,00:30,3206.01932,0,0,0,3206.01932,, 
8/7/2020,00:45,3206.01932,0,0,0,3206.01932,, 
8/7/2020,01:00,3206.01932,0,0,0,3206.01932,, 
8/7/2020,01:15,3206.01932,0,0,0,3206.01932,, 
8/7/2020,01:30,3206.01932,0,0,0,3206.01932,, 
8/7/2020,01:45,3206.01932,0,0,0,3206.01932,, 
8/7/2020,02:00,3206.01932,0,0,0,3206.01932,, 
8/7/2020,02:15,3206.01932,0,0,0,3206.01932,, 
8/7/2020,02:30,3206.01932,0,0,0,3206.01932,, 
8/7/2020,02:45,3206.01932,0,0,0,3206.01932,, 
8/7/2020,03:00,3206.01932,0,0,0,3206.01932,, 
8/7/2020,03:15,3206.01932,0,0,0,3206.01932,, 
8/7/2020,03:30,3206.01932,0,0,0,3206.01932,, 
8/7/2020,03:45,3206.01932,0,0,0,3206.01932,, 
8/7/2020,04:00,3206.01932,0,0,0,3206.01932,, 
8/7/2020,04:15,3206.01932,0,0,0,3206.01932,, 
8/7/2020,04:30,3206.01932,0,0,0,3206.01932,, 
8/7/2020,04:45,3206.01932,0,0,0,3206.01932,, 
8/7/2020,05:00,3206.01932,0,0,0,3206.01932,, 
8/7/2020,05:15,3206.01932,0,0,0,3206.01932,, 
8/7/2020,05:30,3206.01932,0,0,0,3206.01932,, 
8/7/2020,05:45,3180.26014,4.59332,0,0,3175.66682,, 
8/7/2020,06:00,3154.50095,9.18663,0,0,3145.31432,, 
8/7/2020,06:15,3128.74177,13.77995,0,0,3114.96182,, 
8/7/2020,06:30,3102.98259,18.37327,0,0,3084.60932,, 
8/7/2020,06:45,3217.91956,56.02445,0,0,3161.89511,, 
8/7/2020,07:00,3332.85653,93.67563,0,0,3239.1809,, 
8/7/2020,07:15,3447.79351,131.32682,0,0,3316.46669,, 
8/7/2020,07:30,3562.73048,168.978,0,0,3393.75248,, 
8/7/2020,07:45,3680.74834,232.93972,0,0,3447.8086200000002,, 
8/7/2020,08:00,3798.76621,296.90144,0,0,3501.8647699999997,, 
8/7/2020,08:15,3916.78407,360.86316,0,0,3555.9209100000003,, 
8/7/2020,08:30,4034.80193,424.82488,0,0,3609.97705,, 
8/7/2020,08:45,4109.34394,488.77009,0,0,3620.5738499999998,, 
8/7/2020,09:00,4183.88595,552.71531,0,0,3631.17064,, 
8/7/2020,09:15,4299.96965,616.66053,0,0,3683.30912,, 
8/7/2020,09:30,4404.08359,680.60575,0,0,3723.4778400000005,, 
8/7/2020,09:45,4414.06927,733.90017,0,0,3680.1691,, 
8/7/2020,10:00,4423.19028,787.19459,0,0,3635.9956899999997,, 
8/7/2020,10:15,4431.86938,840.48902,0,0,3591.38036,, 
8/7/2020,10:30,4440.05686,893.78344,0,0,3546.2734199999995,, 
8/7/2020,10:45,4447.66751,919.08758,0,0,3528.5799300000003,, 
8/7/2020,11:00,4453.9895,944.39172,0,0,3509.5977799999996,, 
8/7/2020,11:15,4458.56058,969.69586,0,0,3488.8647200000005,, 
8/7/2020,11:30,4461.02693,995,0,0,3466.02693,, 
8/7/2020,11:45,4418.51472,995,0,0,3423.51472,, 
8/7/2020,12:00,4372.68252,995,0,0,3377.6825200000003,, 
8/7/2020,12:15,4323.24514,995,0,0,3328.24514,, 
8/7/2020,12:30,4271.02285,995,0,0,3276.0228500000003,, 
8/7/2020,12:45,4309.54726,995,0,0,3314.5472600000003,, 
8/7/2020,13:00,4348.07166,995,0,0,3353.0716599999996,, 
8/7/2020,13:15,4072.44747,995,0,0,3077.44747,, 
8/7/2020,13:30,3910.88328,995,0,0,2915.88328,, 
8/7/2020,13:45,3779.86633,995,0,0,2784.86633,, 
8/7/2020,14:00,3696.01971,995,0,0,2701.01971,, 
8/7/2020,14:15,3643.20856,995,0,0,2648.20856,, 
8/7/2020,14:30,3610.13698,995,0,0,2615.13698,, 
8/7/2020,14:45,3589.63368,980.43355,0,0,2609.20013,, 
8/7/2020,15:00,3575.7466,965.86709,0,0,2609.8795099999998,, 
8/7/2020,15:15,3564.85804,951.30064,0,0,2613.5574,, 
8/7/2020,15:30,3554.51698,936.73419,0,0,2617.7827899999997,, 
8/7/2020,15:45,3542.13155,888.48339,0,0,2653.64816,, 
8/7/2020,16:00,3528.18973,840.23259,0,0,2687.95714,, 
8/7/2020,16:15,3512.30703,791.9818,0,0,2720.32523,, 
8/7/2020,16:30,3494.163,743.731,0,0,2750.432,, 
8/7/2020,16:45,3263.374,679.21663,0,0,2584.15737,, 
8/7/2020,17:00,3164.85453,614.70227,0,0,2550.15226,, 
8/7/2020,17:15,3098.87199,550.1879,0,0,2548.68409,, 
8/7/2020,17:30,2968.88336,485.67353,0,0,2483.20983,, 
8/7/2020,17:45,2707.28737,417.62837,0,0,2289.659,, 
8/7/2020,18:00,2399.77494,349.5832,0,0,2050.1917399999998,, 
8/7/2020,18:15,2038.57492,281.53804,0,0,1757.03688,, 
8/7/2020,18:30,1615.08523,213.49288,0,0,1401.59235,, 
8/7/2020,18:45,1323.27146,162.28802,0,0,1160.98344,, 
8/7/2020,19:00,1323.27146,111.08316,0,0,1212.1883,, 
8/7/2020,19:15,2414.1483,59.8783,0,0,2354.27,, 
8/7/2020,19:30,2870.92126,8.67344,0,0,2862.24782,, 
8/7/2020,19:45,3150.77963,6.50508,0,0,3144.27455,, 
8/7/2020,20:00,3327.78201,4.33672,0,0,3323.44529,, 
8/7/2020,20:15,3436.19553,2.16836,0,0,3434.02717,, 
8/7/2020,20:30,3494.06353,0,0,0,3494.06353,, 
8/7/2020,20:45,3481.07847,0,0,0,3481.07847,, 
8/7/2020,21:00,3436.28018,0,0,0,3436.28018,, 
8/7/2020,21:15,3368.02418,0,0,0,3368.02418,, 
8/7/2020,21:30,3286.28516,0,0,0,3286.28516,, 
8/7/2020,21:45,3202.43244,0,0,0,3202.43244,, 
8/7/2020,22:00,3129.43575,0,0,0,3129.43575,, 
8/7/2020,22:15,3082.81602,0,0,0,3082.81602,, 
8/7/2020,22:30,3087.8037,0,0,0,3087.8037,, 
8/7/2020,22:45,3206.01932,0,0,0,3206.01932,, 
8/7/2020,23:00,3206.01932,0,0,0,3206.01932,, 
8/7/2020,23:15,3206.01932,0,0,0,3206.01932,, 
8/7/2020,23:30,3206.01932,0,0,0,3206.01932,, 
8/7/2020,23:45,3206.01932,0,0,0,3206.01932,, 
8/8/2020,00:00,3206.01932,0,0,0,3206.01932,, 
8/8/2020,00:15,3206.01932,0,0,0,3206.01932,, 
8/8/2020,00:30,3206.01932,0,0,0,3206.01932,, 
8/8/2020,00:45,3206.01932,0,0,0,3206.01932,, 
8/8/2020,01:00,3206.01932,0,0,0,3206.01932,, 
8/8/2020,01:15,3206.01932,0,0,0,3206.01932,, 
8/8/2020,01:30,3206.01932,0,0,0,3206.01932,, 
8/8/2020,01:45,3206.01932,0,0,0,3206.01932,, 
8/8/2020,02:00,3206.01932,0,0,0,3206.01932,, 
8/8/2020,02:15,3206.01932,0,0,0,3206.01932,, 
8/8/2020,02:30,3206.01932,0,0,0,3206.01932,, 
8/8/2020,02:45,3206.01932,0,0,0,3206.01932,, 
8/8/2020,03:00,3206.01932,0,0,0,3206.01932,, 
8/8/2020,03:15,3206.01932,0,0,0,3206.01932,, 
8/8/2020,03:30,3206.01932,0,0,0,3206.01932,, 
